16.09.2019                                                      Dynamische Listenausgabe                                                              1;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Stf;Pos.;EKG;Material P;Objektkurztext;     Menge;ME;SchGut;R;Werk;LOrt;ArbPlatz;ZTP;ÄndNr;Horiz;DMk;BeschArt;MArt
;4;P085;W11;500548968;Coax Stecker Reverse SMA 50 Ohm;1;ST;X;;86;88;EKAB;SP;73827;1;ND;F;ROH
;4;1;W11;100234858;M12-Steckverbinder gerade 4P crimp-M12 *;1;ST;X;;86;88;EKAB;SP;W-VIE001M;1;PD;F;ROH
;4;30;W04;500348397;Kontaktstift 0,25-0,52mm2 D-Sub, Au;4;ST;X;;86;88;EKAB;SP;W-VIE001M;1;ND;F;ROH
;4;1;W05;81611494S;1-Leiter-Federleiste X-COM 5pol.grau;1;ST;X;;86;88;EKAB;SP;W-VIE001M;1;ND;F;ROH
;4;40;W05;81611327S;Zugentlastungsplatte X-COM 4-5pol.grau;1;ST;X;;86;88;EKAB;SP;W-VIE001M;1;PD;F;ROH
;4;1;W05;81611493S;1-Leiter-Federleiste X-COM 10pol.grau;2;ST;X;;86;88;EKAB;SP;W-VIE001M;1;ND;F;ROH
;4;40;W05;81611327S;Zugentlastungsplatte X-COM 4-5pol.grau;4;ST;X;;86;88;EKAB;SP;W-VIE001M;1;PD;F;ROH
;3;6;W02;500374226;Erdband 50mm2 200/10,5/10,5         P001;4;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;50;W02;500557030;Winkel Kabelverlegung;2;ST;;;86;88;E3MOB2;SP;70852;1;PD;F;ROH
;3;51;W05;500537931;U-Profil M12;8;ST;;;86;88;E3MOB2;SP;70852;1;PD;F;ROH
;3;52;W05;500537896;Nutenstein M12;24;ST;;;86;88;E3MOB2;SP;70852;1;PD;F;ROH
;3;129;W09;700014254;Sechskantschr.M8x20 ISO4017-A2-70;2;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;136;W09;700014375;Sechskantschr.M10x30 ISO4017-A2-70;7;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;149;W09;500331679;Zylinderschr.M6x20 ISO4762-A4-80;2;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;151;W09;500366586;Sechskantschr.M12x35 ISO4017-A4-80;8;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;153;W09;500332642;Sechskantschr.M6x30 ISO4017-A4-80;4;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;154;W09;500367078;Zylinderschr.M8x20 ISO4762-A4-80;14;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;155;W09;500344601;Sechskantschr.M12x30 ISO4017-A4-80;16;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;156;W09;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;51;ST;X;;86;88;E3MOB2;SP;75000;1;ND;F;ROH
;3;157;W09;500332596;Sechskantschr.M6x16 ISO4017-A4-80;2;ST;X;;86;88;E3MOB2;SP;75000;1;ND;F;ROH
;3;203;W09;700019595;Sechskantm.M6 ISO4032-A2-70;2;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;204;W09;700019602;Sechskantm.M8 ISO4032-A2-70;2;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;205;W09;700019611;Sechskantm.M10 ISO4032-A2-70;7;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;212;W09;650010413;Sechskantm.M12 ISO4032-A4-80;24;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;302;W09;815001308;Sperrkantscheibe SKS-6-NrFSt;52;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;303;W09;815001297;Sperrkantscheibe SKS-8-NrFSt;4;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;304;W09;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;14;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;315;W09;815001288;Sperrkantscheibe SKM-6-NrFst (A4);7;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;316;W09;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;14;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;318;W09;815001309;Sperrkantscheibe SKM12-Nrst;24;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;336;W09;500546937;Scheibe 6 ISO7094-100HV-A4;5;ST;X;;86;88;E3MOB2;SP;70852;1;PD;F;ROH
;3;694;W02;500546924;Kabelhalter;9;ST;X;;86;88;E3MOB2;SP;70852;1;PD;F;ROH
;3;707;W12;500332900;Kabelanker TMEH-S25-Q0 PA6.6 sw Panduit;2;ST;X;;86;88;E3MOB2;SP;70852;1;ND;F;ROH
;3;734;W09;500553749;Gleitmutter M6;7;ST;X;;86;88;E3MOB2;SP;70852;1;PD;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;E3MOB2;SP;75134;1;PD;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,001;KG;;1;86;88;E3MOB2;SP;W-VIE001;1;PD;F;ROH
;3;1;W09;650010412;Sechskantm.M10 ISO4032-A4-80;4;ST;X;;86;88;E3MOB2;SP;W-VIE001;1;ND;F;ROH
;3;2;W09;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;8;ST;X;;86;88;E3MOB2;SP;W-VIE001;1;ND;F;ROH
;3;3;W09;500344589;Sechskantschr.M10x40 ISO4017-A4-80;4;ST;X;;86;88;E3MOB2;SP;W-VIE001;1;ND;F;ROH
;3;951;W02;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,004;KG;;1;86;88;E3MOB2;SP;72340;1;PD;F;ROH
;3;1;W09;500331676;Sechskantschr.M10x25 ISO4017-A4-80;8;ST;X;;86;88;E3MOB2;SP;W-VIE001;1;ND;F;ROH
;3;2;W09;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;8;ST;X;;86;88;E3MOB2;SP;W-VIE001;1;ND;F;ROH
;3;3;W05;500475243;Halteklammer M10   9911440129 Nosta;8;ST;X;;86;88;E3MOB2;SP;W-VIE001;1;PD;F;ROH
;3;4;W09;500475242;Rhombus-Mutter für T-Nuten 9923786106;8;ST;X;;86;88;E3MOB2;SP;W-VIE001;1;ND;F;ROH
;3;951;W02;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,008;KG;;1;86;88;E3MOB2;SP;74611;1;PD;F;ROH
;3;1;W09;500552942;E-Cupal Unterlegscheibe M6;6;ST;X;;86;88;E3MOB2;SP;W-VIE001M;1;PD;F;ROH
;3;2;W09;815001308;Sperrkantscheibe SKS-6-NrFSt;6;ST;X;;86;88;E3MOB2;SP;W-VIE001M;1;ND;F;ROH
;3;3;W09;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;6;ST;X;;86;88;E3MOB2;SP;74611;1;ND;F;ROH
;3;952;W15;67000067S;Kontaktfett Contactal HPG;    0,006;KG;;1;86;88;E3MOB2;SP;W-VIE001M;1;PD;F;ROH
;2;13;;540601SM2;Anbau Dachblenden SM2 6;1;ST;;1;86;15;INV;SP;74902;300;PD;E;HALB
;3;1;W05;500560963;Dachkonsole FIN vst;4;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;2;W06;500560547;Dachblende SM re kpl Lack;2;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;3;W06;500560548;Dachblende SM li kpl Lack;2;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;4;W06;500562673;Dachblende SM mi kpl Lack;2;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;5;W06;500562326;Trittstufe SM li;2;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;6;W06;500562327;Trittstufe SM re;2;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;7;W06;500562328;Trittstufe SM MI;2;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;8;W05;500560965;Aussteifung Trittstufe;20;ST;X;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;9;W06;500562740;Blende Wellenbalgkonsole;4;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;10;W05;500549958;Winkel;4;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;11;W05;500562396;Distanzhalter;4;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;12;W09;650010410;Sechskantm.M6 ISO4032-A4-80;32;ST;X;;86;88;S3MOB2;SP;W-FIN001;1;ND;F;ROH
;3;13;W09;500053323;Sperrkantscheibe SKB-6-NrFSt;36;ST;X;;86;88;S3MOB2;SP;74039;1;ND;F;ROH
;3;14;W05;500537896;Nutenstein M12;4;ST;;;86;88;S3MOB2;SP;W-FIN001;1;PD;F;ROH
;3;15;W09;650010413;Sechskantm.M12 ISO4032-A4-80;4;ST;X;;86;88;S3MOB2;SP;W-FIN001;1;ND;F;ROH
;3;16;W09;815001309;Sperrkantscheibe SKM12-Nrst;4;ST;X;;86;88;S3MOB2;SP;W-FIN001;1;ND;F;ROH
;3;17;W09;500344601;Sechskantschr.M12x30 ISO4017-A4-80;4;ST;X;;86;88;S3MOB2;SP;W-FIN001;1;ND;F;ROH
;3;1;W09;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;;1;86;48;S3MOB2;SP;W-VIE001M;1;PD;F;ROH
;3;2;W09;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;;1;86;48;S3MOB2;SP;W-VIE001M;1;PD;F;ROH
;3;4;W09;500539443;Haftvermittler Sika Primer-207;    0,000;KG;;1;86;88;S3MOB2;SP;W-VIE001M;1;PD;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S3MOB2;SP;75134;1;PD;F;ROH
;3;20;W05;500570951;Beilage Bl 5x54x40 ISO9445;4;ST;;;86;88;S3MOB2;SP;73724;1;PD;F;ROH
;3;21;W05;500570950;Beilage Bl 2x54x40 ISO9445;8;ST;;;86;88;S3MOB2;SP;73724;1;PD;F;ROH
;3;22;W05;500570929;Beilage Bl 1x54x40 ISO9445;4;ST;;;86;88;S3MOB2;SP;73724;1;PD;F;ROH
;3;23;W05;500573571;Beilage Bl 5x30x30 ISO9445;4;ST;;;86;88;S3MOB2;SP;74039;1;PD;F;ROH
;3;24;W05;500573772;Beilage Bl 2x30x30 ISO9445;8;ST;;;86;88;S3MOB2;SP;74039;1;PD;F;ROH
;3;25;W05;500573773;Beilage Bl 1x30x30 ISO9445;4;ST;;;86;88;S3MOB2;SP;74039;1;PD;F;ROH
;3;1;W09;500420023;Epoxy Kleber Scotch SW 7260 FC NS;    0,000;KG;;1;86;88;S3MOB2;SP;70887;1;PD;F;ROH
;3;27;W09;500332642;Sechskantschr.M6x30 ISO4017-A4-80;4;ST;X;;86;88;S3MOB2;SP;74039;1;ND;F;ROH
;1;4;;500542560;Ausbau 315S;1;ST;;1;86;15;;SP;W-FIN001;1;PD;E;HALB
;2;1;;540890SM2;Anbau Wellenbalg;1;ST;;1;86;15;INV;SP;73277;300;PD;E;HALB
;3;1;W01;500564465;Wellenbalg vst. vormontiert;2;ST;;1;86;88;S4MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;2;W05;500564466;Wellenbalg Deckel BM;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;3;W05;500564467;Wellenbalg Deckel SM;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;4;W05;500566169;Wellenbalg Deckel 2 BM;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;5;W05;500558914;Wellenbalg Schelle;8;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;6;W09;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;16;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;7;W09;500416294;Sechskantschr.M8x20 ISO4017 A4-70;60;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;8;W09;500057305;Sperrkantscheibe SKB-8-NrFSt;32;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;9;W05;500499113;Beilage Bl 1x35x35 ISO9445;32;ST;X;;86;88;S4MOB2;SP;W-FIN001;100;ND;F;HALB
;3;10;W09;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;188;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W09;500558342;Zylinderschr.M8x20 DIN7984-A4-80;112;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;12;W09;500343140;Zylinderschr.M8x25 ISO4762-A4-80;136;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;13;W02;500558621;Sechskantschr.M6x170 ISO4017-A2-70;8;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;14;W09;500053323;Sperrkantscheibe SKB-6-NrFSt;32;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;15;W09;700019595;Sechskantm.M6 ISO4032-A2-70;16;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;16;W09;700027762;Sechskantschr.M6x40 ISO4017-A2-70;8;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;17;W09;815001288;Sperrkantscheibe SKM-6-NrFst (A4);16;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;18;W09;650010411;Sechskantm.M8 ISO4032-A4-80;8;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;19;W02;500519389;Beilage Bl 1x30x30 ISO9445;16;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;20;W05;500566327;Beilage Bl 1x30x35 EN485-4;8;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;21;W05;500566326;Beilage Bl 2x30x35 EN485-4;16;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;22;W02;500557825;Zellschaumband 10x3 AMCO AM M162;12,400;M;;1;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S4MOB2;SP;75134;1;PD;F;ROH
;3;1;W09;700040869;Loctite 222 BO 50ML EGFD;    0,112;KG;;1;86;88;S4MOB2;SP;B-BAS001;1;V1;F;ROH
;3;25;W06;500566712;Abdeckgummirahmen vollst.Innen;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;26;W06;500566713;Abdeckgummi rechts lang;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;27;W06;500566714;Abdeckgummi rechts kurz;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;28;W06;500566715;Abdeckgummi links lang;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;29;W06;500566716;Abdeckgummi links kurz;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;30;W09;500367078;Zylinderschr.M8x20 ISO4762-A4-80;16;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;2;2;;540826SM2;Layout Haltestangen SM2 ZR 1T;1;ST;;1;86;15;INV;SP;W-FIN001M;300;PD;E;HALB
;3;1;W06;500562937;Haltestange horiz.Innend.li kpl 3001,5;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;2;W06;500562936;Haltestange horiz.Innend. re kpl 988,5;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;3;W06;500562938;Haltestange horiz.Innend. re kpl 988,5;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;4;W06;500562922;Haltestange vertikal 135,5 kpl;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;5;W06;500565732;Haltestange vertikal 141,5 kpl;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;6;W06;500565463;T-Stück 30x30x30 mit 1 Innennocke kpl;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;7;W06;500565734;T-Verbinder 1889 G-AlMg3 hochglanz;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;8;W02;500447570;Nutenstein M8 m. Beilage;16;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;9;W09;500329847;Sechskantschr.M8x40 ISO4017-A4-80;16;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;10;W09;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;20;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W09;650010411;Sechskantm.M8 ISO4032-A4-80;20;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S4MOB2;SP;75134;1;PD;F;ROH
;3;13;W09;500573770;Halteschlaufe kpl.;3;ST;;;86;88;S4MOB2;SP;74709;1;PD;F;ROH
;3;14;W05;500571435;Positionsschelle dm 30mm grau;3;ST;X;;86;88;S4MOB2;SP;74709;1;PD;F;ROH
;3;1;W06;500565736;Sitzstange SM;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;2;W06;500565463;T-Stück 30x30x30 mit 1 Innennocke kpl;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,002;KG;;1;86;88;S4MOB2;SP;W-VIE001;1;PD;F;ROH
;3;3;;500999005;n.a.;1;ST;X;;86;;S4MOB2;SP;W-FIN001;100;PD;E;HALB
;3;4;;500999005;n.a.;1;ST;X;;86;;S4MOB2;SP;W-FIN001;100;PD;E;HALB
;3;5;;500999005;n.a.;1;ST;X;;86;;S4MOB2;SP;W-FIN001;100;PD;E;HALB
;3;6;;500999005;n.a.;1;ST;X;;86;;S4MOB2;SP;W-FIN001;100;PD;E;HALB
;3;1;W06;500562759;Haltestange Multifunktionsbereich kpl.;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;2;W06;500562760;Kabelabdeckung 1-fach;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;3;W05;500450929;Nutenstein M12 komplett;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;4;W09;700014438;Sechskantschr.M12x35 ISO4017-A2-70;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;5;W09;500276727;Sperrkantscheibe SKB-12 TN096560-NrFSt;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;6;W09;700039666;Hutm.M12 DIN1587-A2-70;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;7;W09;500490297;Senkschr.M12x50 ISO10642-A2-70;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;8;W09;500525096;Scheibe f. Senkschr.M12 INOX A4;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;9;W09;500434943;Senkschr.M5x16 ISO10642-A2-70;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;10;W09;500525092;Scheibe f. Senkschr.M5 INOX A4;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W06;500562756;Distanzhuelse d26x14mm;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,004;KG;;1;86;88;S4MOB2;SP;W-VIE001;1;PD;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S4MOB2;SP;75134;1;PD;F;ROH
;3;14;W09;500579069;Passscheibe 18x25x1 DIN988-NrSt;6;ST;X;;86;88;S4MOB2;SP;74282;1;PD;F;ROH
;3;1;W09;500122040;Klebstoff Hyloglue plus 405 Tube 20g;    0,006;KG;;1;86;88;S4MOB2;SP;56460;1;PD;F;ROH
;3;8;;500999005;n.a.;1;ST;X;;86;;S4MOB2;SP;W-FIN001;100;PD;E;HALB
;3;1;W06;500562750;Bedienfeld Rollstuhlplatz kpl.;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;2;W06;500562755;Kabelabdeckung 2-fach;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;3;W05;500450929;Nutenstein M12 komplett;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;4;W09;700014438;Sechskantschr.M12x35 ISO4017-A2-70;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;5;W09;500276727;Sperrkantscheibe SKB-12 TN096560-NrFSt;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;6;W09;700039666;Hutm.M12 DIN1587-A2-70;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;7;W09;500490297;Senkschr.M12x50 ISO10642-A2-70;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;8;W09;500525096;Scheibe f. Senkschr.M12 INOX A4;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;9;W09;500434943;Senkschr.M5x16 ISO10642-A2-70;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;10;W09;500525092;Scheibe f. Senkschr.M5 INOX A4;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W06;500562756;Distanzhuelse d26x14mm;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,004;KG;;1;86;88;S4MOB2;SP;W-VIE001;1;PD;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S4MOB2;SP;75134;1;PD;F;ROH
;3;14;W09;500579069;Passscheibe 18x25x1 DIN988-NrSt;6;ST;X;;86;88;S4MOB2;SP;74282;1;PD;F;ROH
;3;1;W09;500122040;Klebstoff Hyloglue plus 405 Tube 20g;    0,001;KG;;1;86;88;S4MOB2;SP;56460;1;PD;F;ROH
;3;10;;500999005;n.a.;1;ST;X;;86;;S4MOB2;SP;W-FIN001;100;PD;E;HALB
;3;11;;500999005;n.a.;1;ST;X;;86;;S4MOB2;SP;W-FIN001;100;PD;E;HALB
;3;12;;500999005;n.a.;1;ST;X;;86;;S4MOB2;SP;W-FIN001;100;PD;E;HALB
;3;1;W06;500562818;Rollstuhlplatz vertikale Struktur kpl;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;2;W06;500562819;Rollstuhlplatz Rueckenlehne kpl;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;3;W06;500566177;T-Stück 30x30x30 mit 2 Innennocken kpl;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;4;W06;500562870;Rollstuhlplatz Rueckenpolster;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;5;W05;500562880;Distanzhuelse d26x9mm;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;6;W05;500566289;Beilage 2xD6 1mm;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;7;W05;500566290;Beilage 2xD6 3mm;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;8;W05;500450929;Nutenstein M12 komplett;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;9;W09;700014443;Sechskantschr.M12x40 ISO4017-A2-70;4;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;10;W09;500276727;Sperrkantscheibe SKB-12 TN096560-NrFSt;4;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W09;700039666;Hutm.M12 DIN1587-A2-70;4;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;12;W09;500465111;Senkschr.M10x40-ISO10642-A2-70;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;13;W02;500525095;Scheibe f. Senkschr.M10 INOX A4;4;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;14;W09;500525094;Scheibe f. Senkschr.M8 INOX A4;5;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;15;W09;500416606;Senkschr.M8x20 ISO10642-A2-70;5;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S4MOB2;SP;75134;1;PD;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,009;KG;;1;86;88;S4MOB2;SP;W-VIE001;1;PD;F;ROH
;2;4;;540832SM2;Layout Windfang SM ZR 1T;1;ST;;1;86;15;INV;SP;W-FIN001M;300;PD;E;HALB
;3;1;W06;500565737;Haltestange Windfang HT kpl;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;2;W06;500565742;Windfangscheibe 6mm;1;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;3;W06;500565743;Klemmbefestigung 6mm;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;4;W06;500565744;Windfangklemme;4;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;5;W06;500562902;Abdeckring Haltestange;2;ST;;;86;88;S4MOB2;SP;W-FIN001;1;PD;F;ROH
;3;6;W09;500159973;Gewindestift M4x6 ISO4027-A2-21H;2;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;7;W09;500342800;Sechskantschr.M8x60 ISO4017-A4-80;8;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;8;W09;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;8;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;9;W09;500579053;Beilage;8;ST;;;86;88;S4MOB2;SP;74280;1;PD;F;ROH
;3;10;W09;500183079;Sperrkantscheibe SKZ-8-NrFSt;4;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W09;700034863;Zylinderschr.M8x16 DIN6912-A2-70;4;ST;X;;86;88;S4MOB2;SP;W-FIN001;1;ND;F;ROH
;3;12;W02;500557825;Zellschaumband 10x3 AMCO AM M162;1,170;M;;1;86;88;S4MOB2;SP;74143;1;PD;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S4MOB2;SP;75134;1;PD;F;ROH
