Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ÄndNr;ArbPlatz;EKG;SchGut
3;8;500453824;Erdband 50mm2 450/10,5/10,5         P042;2;ST;86;SP;1;PD;F;ROH;;88;73570;E3MOB2;W02;
3;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;E3MOB2;W09;
3;1;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;E3MOB2;W09;X
3;2;650010412;Sechskantm.M10 ISO4032-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;E3MOB2;W09;X
3;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,004;KG;86;SP;1;PD;F;ROH;1;88;72340;E3MOB2;W02;
3;1;500331676;Sechskantschr.M10x25 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;73570;E3MOB2;W09;X
3;2;500251371;Sperrkantscheibe SKZ-10-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;73570;E3MOB2;W09;X
3;3;500475243;Halteklammer M10   9911440129 Nosta;4;ST;86;SP;1;PD;F;ROH;;88;73570;E3MOB2;W05;X
3;4;500475242;Rhombus-Mutter für T-Nuten 9923786106;4;ST;86;SP;1;ND;F;ROH;;88;73570;E3MOB2;W09;X
3;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,004;KG;86;SP;1;PD;F;ROH;1;88;73570;E3MOB2;W02;
3;1;500544851;Fahrgastraumklimagerät;1;ST;86;SP;1;PD;F;LBEI;1;88;W-FIN001;E3MOB2;W01;
3;2;500554556;Positionierhilfe li kpl;1;ST;86;SP;1;PD;F;HALB;;88;73420;E3MOB2;W05;
3;3;500554557;Positionierhilfe re kpl;1;ST;86;SP;1;PD;F;HALB;;88;73420;E3MOB2;W05;
3;4;500331674;Sechskantschr.M12x80 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;5;500344601;Sechskantschr.M12x30 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;6;500537896;Nutenstein M12;8;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E3MOB2;W05;
3;7;500537931;U-Profil M12;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E3MOB2;W05;
3;8;650010413;Sechskantm.M12 ISO4032-A4-80;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;9;815001309;Sperrkantscheibe SKM12-Nrst;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;E3MOB2;W09;
3;11;500374226;Erdband 50mm2 200/10,5/10,5         P001;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W02;X
3;E004;500475243;Halteklammer M10   9911440129 Nosta;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E3MOB2;W05;X
3;E021;500475243;Halteklammer M10   9911440129 Nosta;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E3MOB2;W05;X
3;1;500566113;Antennenbox geschweisst;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E3MOB2;W05;
3;2;500566198;Anschlussblech WLAN Antenne;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E3MOB2;W05;
3;3;500331746;Blindnietm.M6 23348060001:Böllhoff;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;4;500554300;Dichtung;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E3MOB2;W10;X
3;5;700019602;Sechskantm.M8 ISO4032-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;6;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;6;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;7;500372958;Senkschr.M6x16 ISO10642-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;8;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;9;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;9;650010410;Sechskantm.M6 ISO4032-A4-80;3;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;10;500053323;Sperrkantscheibe SKB-6-NrFSt;12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E3MOB2;W09;X
3;11;500546211;Bahnantenne;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E3MOB2;W11;
3;12;500374227;Erdband 50mm2 300/10,5/10,5         P007;1;ST;86;SP;1;ND;F;ROH;;88;75002;E3MOB2;W02;X
3;1;500421553;Klebstoff Terostat MS 935 schwarz;    0,000;KG;86;SP;1;PD;F;ROH;1;88;70887;E3MOB2;W09;
3;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;E3MOB2;W09;
3;15;500464899;Erdband 50mm2 500/6,5/10,5          P048;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E3MOB2;W02;
3;1;650010412;Sechskantm.M10 ISO4032-A4-80;1;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;E3MOB2;W09;X
3;2;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;E3MOB2;W09;X
3;3;500329842;Sechskantschr.M10x30 ISO4017-A4-80;1;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;E3MOB2;W09;X
3;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,001;KG;86;SP;1;PD;F;ROH;1;88;72340;E3MOB2;W02;
3;1;500331676;Sechskantschr.M10x25 ISO4017-A4-80;1;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;E3MOB2;W09;X
3;2;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;1;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;E3MOB2;W09;X
3;3;500475243;Halteklammer M10   9911440129 Nosta;1;ST;86;SP;1;PD;F;ROH;;88;W-VIE001;E3MOB2;W05;X
3;4;500475242;Rhombus-Mutter für T-Nuten 9923786106;1;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;E3MOB2;W09;X
3;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,001;KG;86;SP;1;PD;F;ROH;1;88;74611;E3MOB2;W02;
3;1;500552942;E-Cupal Unterlegscheibe M6;1;ST;86;SP;1;PD;F;ROH;;88;W-VIE001M;E3MOB2;W09;X
3;2;815001308;Sperrkantscheibe SKS-6-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;W-VIE001M;E3MOB2;W09;X
3;3;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;1;ST;86;SP;1;ND;F;ROH;;88;75001;E3MOB2;W09;X
3;4;650010410;Sechskantm.M6 ISO4032-A4-80;1;ST;86;SP;1;ND;F;ROH;;88;74611;E3MOB2;W09;X
3;952;67000067S;Kontaktfett Contactal HPG;    0,001;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;E3MOB2;W15;
3;1055;500602519;Abschlusswiderstand 50 Ohm;1;ST;86;SP;1;PD;F;ROH;;88;76662;E3MOB2;W11;
2;11;540611SM2;Kabelverlegung Dach SM2;1;ST;86;SP;300;PD;E;HALB;1;15;74217;INV;;
3;1;500540612;Gelenksklemmkasten SM2 02.10 vst.;1;ST;86;SP;200;PD;E;HALB;1;15;70852;E3MOB2;;
4;1;500539910;Gelenksklemmkasten;1;ST;86;SP;1;PD;F;HALB;1;88;W-FIN001;EGKK;W05;
4;2;500560683;Geraetetraeger SM2 24V 02.30 vst.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001;EGKK;B30;
5;1;500543569;Geräteträger GKK 24V;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;ETFL;W02;
5;2;500560488;Klemmleiste ++SM2 +02.30-UD.X1;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001;ETFL;B30;
6;1;700037394;Tragschiene 35x7,5x1 210-112 gelocht,2m;1,130;M;86;SP;1;ND;F;ROH;1;88;B-DLN301;EKLL;W11;X
6;51;500558177;Montagewinkel KLL vst;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EKLL;W02;
6;121;812019533;Zylinderschr.M5x12 DIN7984-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W09;X
6;301;815001511;Sperrkantscheibe SKS-5-NrFSt;6;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W09;X
6;713;500500202;Kantenschutz 4610118 EPDM schwarz;    0,960;M;86;SP;1;PD;F;ROH;1;88;W-FIN001;EKLL;W02;
6;763;500504131;2-Leiter-Schutzleiterklemme 10mm2 gn/ge;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;764;500556804;Abschluss-u.Zwischenplatte 2,5mm orange;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;774;81610147S;Endklammer für TS35 10mm breit grau;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W04;X
6;775;650026916;Gruppenschildträger 10mm breit weiß;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EKLL;W04;X
6;777;500225830;Schutzstreifen,transparent;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W05;X
6;780;81611317S;Kodierstift für Basisklemmen orange;105;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W05;X
6;781;500527793;2-Pin/2-Pin Doppelstockklemme;100;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;782;500527794;2-Pin/2-Pin Abschlussplatte;12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;805;500558775;4-Pin Doppelstockklemme;15;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
5;50;500546277;Steckerblech Bl 2x150x215,2 ISO9445;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W02;X
5;51;500546276;Kupferschiene Bl 6x70x130 EN13599 Cu-ETP;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;ETFL;W05;
5;52;500300244;Stützisolator ISO TP 45M6 Best-Nr.548530;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W02;X
5;123;700014148;Sechskantschr.M6x12 ISO4017-A2-70;12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;139;500394487;Senkschr.M6x16 ISO10642-A2-70;18;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;146;700030583;Zylinderschraube M5x16 DIN7984-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;173;500027542;Blindniet 4,8x14,0 POP 303513 A2/A2;12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;239;500244780;Clipsmutter M5 AF1-EA5 St verz.chrom.;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W04;X
5;240;500244784;Clipsmutter M6 AF1-EA6 St verz.chrom.;26;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W15;X
5;301;815001511;Sperrkantscheibe SKS-5-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;334;500295923;Scheibe 1388622 f.Senkschr.M6 Polyamid;18;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;335;700036554;Scheibe 6 ISO7094-100HV-A2;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;702;500335666;Befestigungsleiste MTP3H-E10-C;5;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W12;X
5;726;500417218;Kabelkanal HTWD-HF-75x75 183-17575;1,900;M;86;SP;1;PD;F;ROH;1;88;W-FIN001;ETFL;W02;
5;730;500244777;Befestigungsfuß NSYSPC Polyamid schwarz;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W11;X
5;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;ETFL;W09;
4;3;500543566;Winkel Beruehrungsschutz vst;5;ST;86;SP;1;PD;F;ROH;;88;74626;EGKK;W02;
4;4;500543564;Winkel GKK HV;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W05;
4;50;500567078;Entwaesserungsstopfen;3;ST;86;SP;1;PD;F;ROH;;88;73183;EGKK;W02;
4;111;700031090;Zylinderschr.M6x12 ISO4762-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W09;X
4;203;700019595;Sechskantm.M6 ISO4032-A2-70;16;ST;86;SP;1;ND;F;ROH;;88;74626;EGKK;W09;X
4;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);24;ST;86;SP;1;ND;F;ROH;;88;74626;EGKK;W09;X
4;731;500094798;Nutenstein M6 44320/6OS A4;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W05;X
4;774;81610147S;Endklammer für TS35 10mm breit grau;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W04;X
4;775;650026916;Gruppenschildträger 10mm breit weiß;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W04;X
4;777;500225830;Schutzstreifen,transparent;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W05;X
4;795;500480841;Bolzenklemme 3 Bolzen, M10, 6-120mm2;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W05;X
4;796;500480844;Trennwand 2mm dick, 157mm lang, grau;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W12;X
4;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;EGKK;W09;
4;11;500340296;Loctite 243 Schraubensicherung;    0,003;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001;EGKK;W09;
4;2;500554922;GKK Trennblech;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W02;
4;3;500560682;Geraetetraeger SM2 600V 02.20;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001;EGKK;B30;
5;1;500554231;Gerätetafel 1 GKK 600V;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;ETFL;W05;
5;2;500560489;Klemmleiste ++SM2 +02.20-UD.X4;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001;ETFL;B30;
6;1;700037394;Tragschiene 35x7,5x1 210-112 gelocht,2m;    0,160;M;86;SP;1;ND;F;ROH;1;88;W-VIE001;EKLL;W11;X
6;755;500010071;4-Leiter-Durchgangsklemme 2,5mm2 grau;11;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EKLL;W04;X
6;756;700036840;Abschluss-u.Zwischenplatte 2,5mm dick or;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;763;500504131;2-Leiter-Schutzleiterklemme 10mm2 gn/ge;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;764;500556804;Abschluss-u.Zwischenplatte 2,5mm orange;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;774;81610147S;Endklammer für TS35 10mm breit grau;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W04;X
6;775;650026916;Gruppenschildträger 10mm breit weiß;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EKLL;W04;X
6;777;500225830;Schutzstreifen,transparent;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W05;X
5;50;500546276;Kupferschiene Bl 6x70x130 EN13599 Cu-ETP;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;ETFL;W05;
5;51;500545634;Deckel HV GKK;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;ETFL;W02;
5;52;500300244;Stützisolator ISO TP 45M6 Best-Nr.548530;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W02;X
5;113;700026622;Zylinderschr.M6x20 ISO4762-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;121;812019533;Zylinderschr.M5x12 DIN7984-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;74242;ETFL;W09;X
5;123;700014148;Sechskantschr.M6x12 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;301;815001511;Sperrkantscheibe SKS-5-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;302;815001308;Sperrkantscheibe SKS-6-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;308;500447876;Sicherungsscheibe S5 SCHNORR;4;ST;86;SP;1;ND;F;ROH;;88;74242;ETFL;W09;X
5;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W09;X
5;709;500332965;Kabelanker TM3S10-M PA6.6 natur Panduit;4;ST;86;SP;1;ND;F;ROH;;88;74242;ETFL;W12;X
5;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;ETFL;W09;
4;51;500554232;Verschraubungsplatte Bl3x186x195 EN485-4;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W05;
4;52;500554923;Dichtung 2x196x187 AM M661 EPDM;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W02;X
4;53;700034831;Warnschild Hochspannung  100 mm;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W11;
4;54;500453849;Erdband 50mm2 240/10,5/10,5         P012;1;ST;86;SP;1;ND;F;ROH;;88;74501;EGKK;W02;X
4;55;500570890;Schild 5 Sicherheitsregel;1;ST;86;SP;1;PD;F;ROH;;88;74501;EGKK;W02;
4;56;500545548;GKK Berührungsschutz;1;ST;86;SP;1;PD;F;ROH;;88;74626;EGKK;W11;
4;125;700014178;Sechskantschr.M6x20 ISO4017-A2-70;9;ST;86;SP;1;ND;F;ROH;;88;74626;EGKK;W09;X
4;152;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;14;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W09;X
4;153;500240957;Halbrundkopfschr.M6x20 ISO7380-2-A2-70;5;ST;86;SP;1;ND;F;ROH;;88;74626;EGKK;W09;X
4;302;815001308;Sperrkantscheibe SKS-6-NrFSt;14;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W09;X
4;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);9;ST;86;SP;1;ND;F;ROH;;88;74626;EGKK;W09;X
4;405;500279406;Rohrkabelschuh 10-6 mehrdr.YAV10M6;3;ST;86;SP;1;ND;F;ROH;;88;74242;EGKK;W12;X
4;415;500279403;Rohrkabelschuh 25-6 mehrdr.YAV25M6;6;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W05;X
4;456;500249239;Rohrkabelschuh 50-6 mehrdr.YAV50M6;6;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W12;X
4;457;500225400;Rohrkabelschuh 50-10 mehrdr.YAV50M10;6;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W12;X
4;693;500543616;Befestigungsbinder 2-teilig;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W09;X
4;713;500500202;Kantenschutz 4610118 EPDM schwarz;    0,500;M;86;SP;1;PD;F;ROH;1;88;W-FIN001;EGKK;W02;
4;774;81610147S;Endklammer für TS35 10mm breit grau;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W04;X
4;775;650026916;Gruppenschildträger 10mm breit weiß;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W04;X
4;777;500225830;Schutzstreifen,transparent;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EGKK;W05;X
4;795;500480841;Bolzenklemme 3 Bolzen, M10, 6-120mm2;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W05;X
4;796;500480844;Trennwand 2mm dick, 157mm lang, grau;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EGKK;W12;X
4;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;EGKK;W09;
4;1000;500540612_Z;Zuschnitt GKK SM2 02.10;1;ST;86;SP;1;PD;F;HALB;1;15;73899;EGKK;W12;
4;1;650010412;Sechskantm.M10 ISO4032-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;EGKK;W09;X
4;2;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;8;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;EGKK;W09;X
4;3;500344589;Sechskantschr.M10x40 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;EGKK;W09;X
4;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,004;KG;86;SP;1;PD;F;ROH;1;88;72340;EGKK;W02;
4;1;650010412;Sechskantm.M10 ISO4032-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;EGKK;W09;X
4;2;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;EGKK;W09;X
4;3;500344589;Sechskantschr.M10x40 ISO4017-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;EGKK;W09;X
4;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,002;KG;86;SP;1;PD;F;ROH;1;88;72340;EGKK;W02;
4;1;500552942;E-Cupal Unterlegscheibe M6;2;ST;86;SP;1;PD;F;ROH;;88;W-VIE001M;EGKK;W09;X
4;2;815001308;Sperrkantscheibe SKS-6-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;W-VIE001M;EGKK;W09;X
4;3;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;74611;EGKK;W09;X
4;952;67000067S;Kontaktfett Contactal HPG;    0,002;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;EGKK;W15;
4;1;815001308;Sperrkantscheibe SKS-6-NrFSt;1;ST;86;SP;1;ND;F;ROH;;88;W-VIE001M;EGKK;W09;X
4;2;700014162;Sechskantschr.M6x16 ISO4017-A2-70;1;ST;86;SP;1;ND;F;ROH;;88;W-VIE001M;EGKK;W09;X
4;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,001;KG;86;SP;1;PD;F;ROH;1;88;72340;EGKK;W02;
4;1;500552942;E-Cupal Unterlegscheibe M6;6;ST;86;SP;1;PD;F;ROH;;88;W-VIE001M;EGKK;W09;X
4;2;815001308;Sperrkantscheibe SKS-6-NrFSt;6;ST;86;SP;1;ND;F;ROH;;88;W-VIE001M;EGKK;W09;X
4;3;700019595;Sechskantm.M6 ISO4032-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;W-VIE001M;EGKK;W09;X
4;952;67000067S;Kontaktfett Contactal HPG;    0,006;KG;86;SP;1;PD;F;ROH;1;88;72340;EGKK;W15;
4;1;500552942;E-Cupal Unterlegscheibe M6;1;ST;86;SP;1;PD;F;ROH;;88;W-VIE001;EGKK;W09;X
4;2;815001308;Sperrkantscheibe SKS-6-NrFSt;1;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;EGKK;W09;X
4;3;700019595;Sechskantm.M6 ISO4032-A2-70;1;ST;86;SP;1;ND;F;ROH;;88;W-VIE001;EGKK;W09;X
4;952;67000067S;Kontaktfett Contactal HPG;    0,001;KG;86;SP;1;PD;F;ROH;1;88;72340;EGKK;W15;
3;2;500540613;Gelenksklemmkasten SM2 08.10 vst.;1;ST;86;SP;200;PD;E;HALB;1;15;70852;E3MOB2;;
4;1;500539910;Gelenksklemmkasten;1;ST;86;SP;1;PD;F;HALB;1;88;W-FIN001;EGKK;W05;
4;2;500560863;Geraetetraeger SM2 24V 08.30 vst.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001;EGKK;B30;
5;1;500543569;Geräteträger GKK 24V;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;ETFL;W02;
5;2;500560490;Klemmleiste ++SM2 +08.30-UD.X1;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001;ETFL;B30;
6;1;700037394;Tragschiene 35x7,5x1 210-112 gelocht,2m;1,130;M;86;SP;1;ND;F;ROH;1;88;B-DLN301;EKLL;W11;X
6;51;500558177;Montagewinkel KLL vst;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EKLL;W02;
6;121;812019533;Zylinderschr.M5x12 DIN7984-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W09;X
6;301;815001511;Sperrkantscheibe SKS-5-NrFSt;6;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W09;X
6;713;500500202;Kantenschutz 4610118 EPDM schwarz;    0,960;M;86;SP;1;PD;F;ROH;1;88;W-FIN001;EKLL;W02;
6;763;500504131;2-Leiter-Schutzleiterklemme 10mm2 gn/ge;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;764;500556804;Abschluss-u.Zwischenplatte 2,5mm orange;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;774;81610147S;Endklammer für TS35 10mm breit grau;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W04;X
6;775;650026916;Gruppenschildträger 10mm breit weiß;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;EKLL;W04;X
6;777;500225830;Schutzstreifen,transparent;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W05;X
6;780;81611317S;Kodierstift für Basisklemmen orange;110;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W05;X
6;781;500527793;2-Pin/2-Pin Doppelstockklemme;105;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;782;500527794;2-Pin/2-Pin Abschlussplatte;13;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
6;785;500218391;Kammbrücker 2-fach-lichtgrau;1;ST;86;SP;1;PD;F;ROH;;88;74443;EKLL;W05;X
6;786;500370489;Kammbrücker isoliert 3-fach lichtgrau;1;ST;86;SP;1;PD;F;ROH;;88;74443;EKLL;W05;X
6;805;500558775;4-Pin Doppelstockklemme;15;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;EKLL;W11;X
5;50;500546277;Steckerblech Bl 2x150x215,2 ISO9445;1;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;ETFL;W02;X
5;51;500546276;Kupferschiene Bl 6x70x130 EN13599 Cu-ETP;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;ETFL;W05;
